pitiless, -1
confidant, 1
overbearing, -1
deficiency, -1
bomb, -2
scar, -1
gaiety, 1
tired, -4
joke, 3
paltry, -1
recession, -1
darling, 1
highlight, 1
dependable, 1
indispensable, 1
tedious, -1
disbelief, -1
shirk, -1
demean, -1
superstitious, -1
assassin, -1
amenity, 1
authenticity, 1
cheapen, -1
veto, -1
litter, -1
betroth, 1
betrayal, -1
adorn, 1
calamity, -1
chaotic, -1
baptize, 1
decadence, -1
civil, 1
pardon, 2
dignity, 1
feasible, 1
lunatic, -1
befit, 1
quitter, -1
avert, -1
affability, 1
tremendous, 2
intrude, -1
bereft, -1
regression, -1
feeble, -1
pamper, 1
languish, -1
agreeable, 1
dance, 3
censor, -1
meaningless, -1
treasonous, -1
feast, 2
snare, -1
nominate, 1
idleness, -1
harness, 1
idol, 1
pretend, -1
terrorism, -1
independent, 2
maximize, 1
thrifty, 1
depose, -1
precaution, 1
unsafe, -1
smash, -2
quality, 1
undependable, -1
entrepreneurial, 1
defend, 1
immaculate, 1
famine, -1
heartless, -1
endow, 1
versatility, 1
devil, -1
diabolic, -1
superfluous, -1
absolve, 1
weariness, -1
omit, -1
decline, -2
conclusive, 1
commemorate, 1
nonchalant, -1
invalid, -1
bright, 1
difficulty, -1
vigilant, 1
non-violent, 1
value, 2
circle, -1
squander, -1
expel, -1
cooperation, 1
eminent, 1
duty, -1
sob, -1
waste, -2
splendor, 1
push, -3
restlessness, -1
revival, 1
dictate, -1
comical, 1
precise, 1
aspiration, 1
utilize, 1
hit, -1
allege, -1
rogue, -1
evict, -1
disappointment, -1
free, 5
politeness, 1
criticism, -1
rich, 6
motivation, 1
assailant, -1
company, 1
undue, -1
backer, 1
individuality, 1
invitation, 1
make, 1
standardize, 1
snatch, -1
sarcasm, -1
progressive, 1
plod, -1
prison, -2
scary, -1
cultivate, 2
mortify, -1
familiarity, 1
robust, 1
disguise, -1
glory, 1
shoddy, -1
allow, 1
merit, 2
worry, -5
temporarily, -1
sufferer, -1
impulsive, -1
exult, 1
paranoid, -1
pitiful, -1
bane, -1
cringe, -1
pest, -1
stringent, -1
predicament, -1
propriety, 1
dim, -2
indulgence, 1
fondness, 1
utilization, 1
repress, -1
breadwinner, 1
rat, -1
unkind, -1
impressive, 1
discourage, -2
overrun, -1
sophisticated, 1
admonish, -1
trespass, -1
lawless, -1
fault, -1
crawl, -1
helplessness, -1
fiend, -1
propaganda, -1
guilty, -1
guerrilla, -1
shortage, -1
clog, -1
slayer, -1
scrutinize, -1
rumor, -1
alarm, -1
inundated, -1
deceive, -2
fragile, -1
abound, 1
barren, -1
untrue, -1
enforce, -1
spot, -1
improvement, 1
clarify, 1
respect, 3
loom, -1
revolt, -1
bankrupt, -1
revitalize, 1
against, -1
ensure, 1
superiority, 1
disavowal, -1
aghast, -1
slam, -1
beseech, -1
amazement, 1
bequeath, 1
bereave, -1
broke, -4
protest, -2
everlasting, 1
seethe, -1
bury, -1
coward, -1
cancel, -1
dedication, 1
rascal, -1
dump, -2
symbolize, 1
longevity, 1
principal, 1
rejoice, 1
deafness, -1
corrode, -1
exalt, 1
adherence, 1
connect, 1
offset, 1
desperation, -1
derogatory, -1
improve, 3
suspect, -2
cheerful, 1
profit, 2
radiant, 1
dispense, -1
complement, 2
lustrous, 1
traitor, -1
symptom, -1
rigorous, -1
factual, 1
slothful, -1
reverence, 1
negation, -1
competency, 1
truth, 1
upheaval, -1
decoration, 1
capsize, -1
wrought, -1
vagueness, -1
workmanship, 1
devout, 1
acquit, 1
shriek, -1
keen, 1
peculiar, -1
illogical, -1
discuss, 1
struck, -1
jittery, -1
fail, -4
donate, 1
valiant, 1
insignificant, -1
acceptable, 1
brag, -1
savage, -1
beastly, -1
undoubtedly, 1
willing, 1
addict, -1
incapable, -1
crusader, 1
expert, 2
dig, 1
positive, 1
fake, -1
meticulous, 1
stigma, -1
renounce, -1
heroic, 1
volatility, -1
detain, -1
steady, 1
attack, -3
decorative, 1
necessarily, 1
scold, -2
invade, -1
adjustment, 1
prowess, 1
insinuate, -1
compensation, 1
merry, 1
deduce, 1
perverse, -1
madman, -1
rebuke, -1
enable, 1
assuredly, 1
grieve, -1
substitution, -1
secret, -1
accurate, 1
hardy, 1
disregard, -1
renown, 1
worrier, -1
terrific, 1
motive, 1
behalf, 1
careen, -1
submissive, -1
offer, 3
impartiality, 1
kill, -2
harmonize, 1
moan, -1
congenial, 1
liberal, 2
vivid, 1
confrontation, -1
chaos, -1
savvy, 1
unnerve, -1
backing, 1
durable, 1
unsatisfactory, -1
negate, -1
haggard, -1
assure, 3
thoughtfulness, 1
jail, -2
brave, 1
creative, 1
affirmation, 1
reassurance, 1
apprehensive, -1
decorate, 1
adequate, 1
healthy, 3
corrupt, -1
detrimental, -1
patronage, 1
anti-social, -1
restless, -1
disputable, -1
gay, 1
verify, 1
brotherly, 1
succumb, -1
vex, -1
discredit, -1
elaboration, 1
lag, -1
segregation, -1
stale, -1
award, 2
abundant, 1
sleek, 1
vile, -1
excitedness, 1
dishonor, -1
gusto, 1
capricious, -1
destruction, -1
know, 2
lavish, 1
oddity, -1
credentials, 1
consider, 2
fond, 7
whine, -1
subside, -1
apt, 1
alliance, 1
pout, -1
comely, 1
famished, -1
interruption, -1
economize, 1
break, -3
cooperative, 3
frighten, -3
dignify, 1
gallantry, 1
accord, 3
precept, 1
vagrant, -1
molest, -1
lower, -1
stabilize, 1
infuriate, -1
soreness, -1
autocratic, -1
stalemate, -1
funny, 3
intruder, -1
hysteria, -1
queer, -1
energetic, 1
neutralize, -1
agitate, -1
needle, -1
optimistic, 1
infringement, -1
filial, 1
imagination, 1
playmate, 1
illness, -1
able, 1
inhibition, -1
beneficent, 1
harmony, 1
affliction, -1
capitulate, -1
infraction, -1
hole, -2
justify, 1
self-respect, 1
conquest, 1
unprofitable, -1
craze, -1
foible, -1
roundabout, -1
condone, 1
advantage, 1
comprehension, 1
enlighten, 2
debatable, -1
repulsive, -1
inaccuracy, -1
prosper, 1
sanitary, 1
happiness, 1
slump, -1
fragrant, 1
sprain, -1
ludicrous, -1
bereavement, -1
miser, -1
pry, -1
contrary, -1
infect, -1
contamination, -1
ethics, 1
prohibitive, -1
fitness, 1
unlimited, 1
contend, -1
intimate, 1
significance, 1
worthy, 1
gun, -1
humorous, 1
realistically, 1
gratify, 1
fascist, -1
indefinite, -1
indescribable, 1
cannon, -1
gaudy, -1
dire, -1
compensate, 1
assertion, 1
adorable, 1
hurt, -2
counsel, 2
indicative, 1
reward, 3
quit, -1
friendly, 1
groom, 1
backward, -1
confiscate, -1
principle, 3
bliss, 1
amplify, 1
meditation, 1
festivity, 1
equivocal, -1
bum, -1
inability, -1
gamble, -2
competence, 1
bitchy, -1
adornment, 1
reap, 1
displeasure, -1
tiresome, -1
aggressive, -1
contradictory, -1
hero, 1
temper, -2
lost, -4
smother, -1
glad, 2
profitable, 1
vengeance, -1
freedom, 1
tire, -3
hag, -1
interpose, 1
scowl, -1
unfriendly, -1
hung, -1
fretful, -1
conserve, 1
alienate, -1
alive, 1
mangle, -1
plaything, 1
despicable, -1
honest, 3
definitive, 1
coddle, 1
crisis, -1
thrill, 1
unforeseen, -1
patriot, 1
disrupt, -1
colleague, 1
impediment, -1
remedy, 1
exit, -1
puny, -1
detachment, -1
overthrow, -1
havoc, -1
deterrent, -1
tariff, -1
sorrowful, -1
beauteous, 1
culture, 1
obtain, 1
liberty, 1
guide, 3
impartial, 1
sucker, -1
painful, -1
premise, 1
bleak, -1
righteousness, 1
unrest, -1
verification, 1
bashful, -1
earnest, 1
justice, 1
worse, -1
spare, 1
capitalize, 1
lone, -1
crazy, -1
confuse, -4
mad, -2
fill, 1
generate, 1
feverish, -1
dope, -1
synthesis, 1
reparation, 1
insufficient, -1
esoteric, -1
laid, -1
guise, -1
scapegoat, -1
inadequate, -1
frantic, -1
warmth, 1
weird, -1
procrastination, -1
well, 2
wear, -1
candor, 1
hamper, -1
impure, -1
legitimacy, 1
desolate, -1
advantageous, 1
non-violence, 1
originality, 1
discomfort, -1
tyranny, -1
haven, 1
worth, 4
allegation, -1
decompose, -1
communicative, 1
closeness, 1
crave, -1
shaggy, -1
travel, 1
bolt, -1
jolly, 1
treachery, -1
ball, 2
legal, 1
erase, -1
statuesque, 1
indecent, -1
celebrate, 1
world-famous, 1
chaste, 1
subjugation, -1
powerless, -1
caress, 2
motivate, 1
convince, 2
faith, 2
train, 1
mislead, -1
beacon, 1
slap, -1
friend, 1
constructive, 1
fervor, 1
impetuous, -1
commotion, -1
whip, -3
humiliation, -1
irresistible, 1
stood, 1
fascination, 1
treacherous, -1
spite, -1
shortsighted, -1
blunder, -1
affable, 1
obtainable, 1
unbroken, 1
apathy, -1
gaily, 1
treatise, 1
insolent, -1
antagonist, -1
luster, 1
applause, 1
extermination, -1
antagonistic, -1
exasperation, -1
allowance, 1
upside, 1
unreliability, -1
harass, -1
struggle, -3
loveless, -1
lyric, 1
admirer, 1
suitable, 1
frustration, -1
afloat, 1
autocrat, -1
refuse, -1
diversion, -1
coexistence, 1
thirsty, -1
mar, -2
sank, -1
rapt, 1
sabotage, -1
killer, -1
capability, 1
fabricate, -1
doom, -2
esteem, 1
counteract, -1
pinnacle, 1
commodious, 1
shun, -1
oblique, -1
uneasiness, -1
tragedy, -1
gladness, 1
startle, -1
cohort, 1
frustrate, -3
disorder, -1
decrease, -2
unreasonable, -1
emergency, -1
coarseness, -1
prominent, 1
straight, 1
revoke, -1
empty, -2
joy, 1
abscond, -1
murder, -2
cleanliness, 1
incompatible, -1
admittance, 1
thief, -1
oppose, -3
inquisitive, 1
naughty, -1
tranquility, 1
breach, -1
slaughter, -1
honor, 3
rude, -1
desolation, -1
enrage, -1
dejected, -1
ideal, 3
whimper, -1
rough, -1
niche, 1
relapse, -1
muddy, -1
addiction, -1
wince, -1
respectable, 1
survival, 1
thrift, 1
plague, -2
give, 2
spear, -1
unique, 1
rapport, 1
glitter, 2
tribute, 1
optimal, 1
abandon, -1
bite, -3
complementary, 1
competitor, -1
dunce, -1
belated, -1
precision, 1
vexation, -1
limp, -1
fraudulent, -1
nightmare, -1
unpleasant, -1
criticize, -1
cupid, 1
true, 5
scare, -2
subsistence, 1
press, -1
lie, -2
accuse, -2
scared, -2
decency, 1
responsible, 1
ambivalent, -1
carefree, 1
sneak, -1
infer, 1
persuasive, 1
worth-while, 1
dignified, 1
brilliance, 1
vanish, -1
hypocrite, -1
familiarize, 1
consumptive, -1
overwhelming, -1
pleasurable, 1
argue, -1
chivalrous, 1
tact, 1
devoid, -1
sparkle, 1
challenge, -2
malice, -1
uneven, -1
disruption, -1
privacy, 1
liability, -1
friendship, 1
stark, -1
permission, 1
goodbye, 1
commensurate, 1
moralistic, 1
morality, 1
unwise, -1
vivacious, 1
unsuccessful, -1
liquidate, -1
standstill, -1
adamant, 1
depression, -2
apprehend, 1
advent, 1
desire, -1
dissatisfied, -1
exclusion, -1
pleasure, 1
radiate, 1
flee, -1
peril, -1
festival, 1
noble, 1
stunt, -1
dishearten, -1
sympathetic, 1
grotesque, -1
accept, 1
inane, -1
extraordinary, 1
athletic, 1
consensus, 1
conscientious, 1
amply, 1
weaken, -1
gloom, -1
purity, 1
opinionated, -1
adventurous, 1
malignant, -1
bombardment, -1
avid, 1
mockery, -1
tactics, 1
reinforcement, 1
marvel, 1
secure, 2
useless, -1
scornful, -1
inflict, -1
imprison, -1
bravery, 1
unimportant, -1
secession, -1
nosey, -1
unfit, -1
popularity, 1
conspiracy, -1
beware, -1
reestablish, 1
contributor, 1
colony, -1
oust, -1
regard, 1
glisten, 2
dungeon, -1
revolution, -1
casual, 1
marginal, -1
glare, -1
fearsome, -1
culprit, -1
cognizance, 1
brandish, -1
sinful, -1
flirt, 1
clout, 1
hard, -2
shrewdness, 1
knock, -3
battle, -2
ripen, 1
revel, 1
ominous, -1
defile, -1
lifelong, 1
stubbornness, -1
abrupt, -1
menace, -1
error, -1
degrade, -1
ration, -1
relevance, 1
bondage, -1
divert, -1
hospitable, 1
associate, 3
brute, -1
myriad, 1
commune, 1
questionable, -1
idiotic, -1
assassinate, -1
rebut, -1
rubbish, -1
instability, -1
immoral, -1
forgetfulness, -1
beneficial, 1
resolve, 2
merrily, 1
mesh, 1
collusion, -1
unnatural, -1
resignation, -1
calmness, 1
undo, -1
neglect, -2
stress, -2
neurotic, -1
obstruct, -1
lazily, -1
sanguine, 1
whimsical, 1
spill, -1
ghetto, -1
stern, -1
derisive, -1
comprehensive, 1
best, 1
sweeten, 1
drowsiness, -1
attractiveness, 1
nurse, 1
unequal, -1
admire, 1
append, 1
tradition, 1
impasse, -1
formality, 1
ruin, -4
rivalry, -1
antipathy, -1
familiar, 1
equitable, 1
sprightly, 1
drunken, -1
aristocrat, 1
filth, -1
veritable, 1
rot, -1
counterfeit, -1
scoundrel, -1
barbarous, -1
point, -1
absentee, -1
amiability, 1
persevere, 1
uncomfortable, -1
persecution, -1
murderous, -1
deprive, -1
paramount, 1
wail, -1
fanatical, -1
implore, -1
terrorize, -1
stagnant, -1
elimination, -1
inspirational, 1
untimely, -1
wilt, -1
rosy, 1
eminence, 1
discreet, 1
recede, -1
admit, 3
trap, -2
dissatisfaction, -1
indignation, -1
prance, 1
sound, 2
trample, -1
compliance, 1
prodigious, 1
clamor, -1
courageous, 1
scrape, -1
dispensability, -1
consultation, 1
cancer, -1
grapple, -1
adjust, 1
too, -1
therapeutic, 1
dread, -1
passe, -1
sinister, -1
divide, -2
sumptuous, 1
visualization, 1
clumsy, -1
ferocity, -1
conviction, 1
amnesty, 1
jerk, -2
excellence, 1
unimpeachable, 1
erosion, -1
outright, 1
mess, -2
agreement, 1
association, 2
prodigy, 1
untrained, -1
onward, 1
romanticize, 1
anger, -2
golden, 1
fidget, -1
fancy, 1
venerate, 1
deception, -1
accordance, 1
sort, -1
overlook, -1
game, 1
reunite, 1
accomplish, 1
illiterate, -1
beautify, 1
lull, -1
pay, 1
unqualified, -1
rebel, -2
like, 2
acquaint, 1
crumble, -1
bonny, 1
vice, -1
shot, -2
adversity, -1
bland, -1
contaminate, -1
irregularity, -1
charisma, 1
admonition, -1
amputate, -1
tension, -1
glow, 2
unsettling, -1
spoil, -1
exhaustion, -1
fantasy, 1
preeminent, 1
sociable, 1
grizzly, -1
fear, -3
burglary, -1
suppression, -1
furious, -1
shabby, -1
undoubted, 1
cut, -2
cohesion, 1
champ, 1
low, -2
receptive, 1
classic, 1
outgoing, 1
pure, 1
haphazard, -1
egotistical, -1
downfall, -1
fame, 1
witty, 1
darn, -1
myself>, -1
infest, -1
complicity, -1
easy, 4
upbeat, 1
poetic, 1
venomous, -1
forsake, -1
encroach, -1
sensational, 1
revert, -1
eccentric, -1
enchant, 2
reliability, 1
annihilation, -1
abate, -1
divorce, -3
clear, 5
truthful, 1
abolish, -1
blindness, -1
temptation, -1
audible, 1
versatile, 1
mediocre, -1
bother, -2
disinterest, -1
paralysis, -1
critic, -1
fierce, -1
commencement, 1
boast, -1
conflict, -4
constancy, 1
educated, 1
skulk, -1
join, 1
behead, -1
rue, -1
authentic, 1
unspeakable, -1
elegant, 1
alertness, 1
tingle, 1
bullet, -1
rejection, -1
viper, -1
presumptuous, -1
audacious, -1
heavenly, 1
illegality, -1
gentle, 1
dreamland, 1
downhearted, -1
sap, -1
glimmer, 1
extravagance, 1
tardy, -1
desertion, -1
frigid, -1
agility, 1
flattery, 1
vanquish, 1
suffer, -2
audacity, -1
germ, -1
illuminate, 1
fortitude, 1
coolness, -1
try, -2
contagious, -1
lose, -2
pain, -1
polish, 1
screech, -2
misfortune, -1
cave, -1
vain, -1
thorny, -1
redundant, -1
meritorious, 1
butchery, -1
unselfish, 1
unity, 1
notorious, -1
outsider, -1
outcast, -1
enemy, -1
courage, 1
alleviate, 1
completion, 1
rumple, -1
robber, -1
allies, 1
cheer, 1
culmination, 1
brazen, -1
fairness, 1
despise, -2
evade, -1
foresight, 1
dishonest, -1
compulsion, -1
formidable, -1
mobility, 1
unforgettable, 1
dangerous, -1
villain, -1
treason, -1
defame, -1
badly, -1
evil, -2
edge, -1
breakdown, -1
terrify, -1
uplift, 1
comfortable, 1
successful, 1
insecurity, -1
exception, -1
adeptness, 1
catch, -1
ingratitude, -1
floor, -1
quarrel, -2
intervention, -1
talent, 1
amuse, 1
homely, -1
peace, 2
collision, -1
turbulent, -1
intolerable, -1
uninformed, -1
abdicate, -1
hatred, -1
mediate, 1
muddle, -1
exultation, 1
sweetheart, 1
enslave, -1
prettily, 1
auspicious, 1
sketchy, -1
round, 1
retard, -1
abrasive, -1
dubious, -1
intellectual, 3
mourner, -1
enhancement, 1
unfaithful, -1
admiration, 1
passionate, 1
afraid, -1
common, 2
abyss, -1
health, 1
simplicity, 1
fortify, 1
purr, 1
drown, -2
innovative, 1
tempest, -1
gladden, 1
human, 1
handsome, 1
leisure, 1
restore, 1
chase, -2
frugal, 1
steadfastness, 1
blockhead, -1
interfere, -1
commitment, 1
laudable, 1
correct, 3
alas, -1
enjoy, 1
exhaust, -1
chic, 1
matchless, 1
praise, 2
falter, -1
sanity, 1
discrepant, -1
gratuitous, -1
rehabilitation, 1
amiss, -1
misinform, -1
chivalry, 1
complex, -1
crime, -1
angry, -1
avarice, -1
restrict, -3
forgave, 1
indeterminate, -1
imperative, 1
wily, -1
nobility, 1
dirt, -1
devilish, -1
disturbance, -1
lovely, 1
selfish, -1
comeback, 1
flexible, 1
scruples, 1
trivial, -1
intrusion, -1
puzzlement, -1
insufficiency, -1
dexterity, 1
bitter, -1
confusion, -1
choke, -2
cripple, -1
arbitration, 1
relaxation, 1
immorality, -1
unbound, 1
sickness, -1
dying, -2
perfectionism, 1
club, -2
comestible, 1
cram, -1
cannibal, -1
insecure, -1
defect, -1
usurp, -1
adult, 1
attraction, 1
priceless, 1
unemployed, -1
promptly, 1
accident, -1
negligent, -1
implicate, -1
trudge, -1
deadweight, -1
compete, -1
intercede, 1
meager, -1
achieve, 1
viability, 1
curse, -2
glorious, 1
disagreement, -1
moderation, 1
approve, 2
renaissance, 1
responsive, 1
wrestle, -1
buoyant, 1
sarcastic, -1
courteous, 1
censure, -1
lust, 1
broken-hearted, -1
complain, -1
fanatic, -1
nullification, -1
invisible, -1
eloquent, 1
boom, 1
deceptive, -1
shrivel, -1
drab, -1
imaginative, 1
cuddle, 1
subtract, -1
sequester, -1
confront, -1
downcast, -1
underworld, -1
productivity, 1
uproar, -1
assist, 2
covenant, 1
impurity, -1
ax, -1
encroachment, -1
slash, -1
delirium, -1
empowerment, 1
conducive, 1
useful, 1
steadiness, 1
summit, 1
reckless, -1
gullible, -1
pollution, -1
aimless, -1
anguish, -1
frown, -2
unhappiness, -1
sentence, -1
expense, -2
revelation, 1
careless, -1
rid, -1
raise, -1
liar, -1
desperate, -1
disobedience, -1
bloom, 1
prolific, 1
brightness, 1
pomp, 1
clarity, 1
coarse, -1
hunter, -1
wallow, -1
domination, -1
banish, -2
pathetic, -1
mishandle, -1
devastate, -1
feint, -1
crafty, -1
amusement, 1
retreat, -2
safety, 1
short, -1
ample, 1
bloodthirsty, -1
gold, 1
isolate, -2
assent, 1
fraud, -1
imprecision, -1
conqueror, 1
loneliness, -1
pessimistic, -1
controversy, -1
hackney, -1
genuine, 1
shameful, -1
shallow, -1
morale, 1
adventuresome, 1
stimulate, 1
amour, 1
charm, 2
unaccustomed, -1
qualm, -1
unreliable, -1
delinquency, -1
agile, 1
harmless, 1
adroitly, 1
achievement, 1
stormy, -1
catastrophe, -1
vehement, -1
wondrous, 1
enlightenment, 1
displease, -1
asset, 1
mindful, 1
treasure, 2
commit, -1
self-contained, 1
curtsey, 1
bitterness, -1
strangle, -1
snore, -1
confidence, 1
tenacity, 1
learn, 2
box, -1
straggle, -1
courtesy, 1
guilt, -1
appeal, 1
shiny, 1
objection, -1
alien, -1
worthless, -1
wicked, -1
misunderstood, -1
foolishness, -1
conjunction, 1
profess, 1
dauntless, 1
taboo, -1
pretentious, -1
stately, 1
sympathy, 1
nullify, -1
correction, 1
charge, -4
distrustful, -1
rusty, -1
appreciation, 1
loyal, 1
cockiness, -1
confinement, -1
false, -1
consolidate, 1
slanderer, -1
err, -1
bout, -1
ethical, 1
resourceful, 1
inferior, -1
essential, 2
aspire, 1
ride, -1
guardian, 1
contribution, 1
uttermost, 1
safe, 4
bewilderment, -1
positiveness, 1
detestable, -1
accountable, 1
fellow, 1
sin, -2
intelligent, 1
acquittal, 1
burn, -4
delight, 2
establish, 2
refine, 1
defendant, -1
outburst, -1
ignorance, -1
explosive, -1
fluent, 1
dependability, 1
chastise, -1
boldness, 1
fool, -2
embellish, 1
genius, 1
hang, -2
hunger, -1
complication, -1
defiance, -1
thirst, -1
mean, -1
trustworthy, 1
peaceful, 1
willingness, 1
uproot, -1
thrash, -1
resound, 1
valor, 1
greatness, 1
outwit, 1
stick, -1
idiot, -1
responsibility, 1
scuffle, -1
constrain, -1
enthusiasm, 1
confine, -2
allied, 1
deference, 1
loss, -1
mutual, 2
swore, -1
bestow, 1
harm, -2
celebration, 1
abominable, -1
surpass, 1
strict, -3
injurious, -1
starve, -1
gift, 1
oppress, -1
effectiveness, 1
premier, 1
wrongful, -1
cranky, -1
magical, 1
shake, -1
adept, 1
onset, 1
efficiency, 1
division, -1
conscience, 1
taste, 1
drop, -3
equity, 1
survivor, 1
demolish, -1
stupid, -3
upset, -5
busybody, -1
ridicule, -2
root, -1
dominate, -3
attentive, 1
ail, -1
bruise, -1
severe, -1
elegance, 1
repair, 2
prod, -1
reverent, 1
appreciative, 1
acrimonious, -1
bristle, -1
live, 1
credible, 1
doldrums, -1
applaud, 1
exploit, -1
adaptable, 1
rave, 1
dispose, -2
ascribe, 1
community, 1
kiss, 2
reunion, 1
prejudice, -1
actuality, 1
success, 1
flair, 1
aloof, -1
lay, -1
fought, -1
gain, 2
privileged, 1
wench, -1
positivity, 1
astute, 1
inhumane, -1
fraught, -1
salutary, 1
rightful, 1
deaf, -1
obstinate, -1
major, 1
barrier, -1
acclamation, 1
shield, 1
decay, -2
covert, -1
absent, -1
availability, 1
absorbent, 1
quaint, 1
help, 2
revive, 1
destroy, -1
composure, 1
bastard, -1
competition, -1
outlaw, -1
misunderstand, -1
blithe, 1
loser, -1
fearful, -1
uncivil, -1
taunt, -2
undermine, -1
jeopardize, -1
freak, -1
palatial, 1
fugitive, -1
accentuate, 1
annoy, -1
bandit, -1
noise, -1
